date,pipeline_burst,fuel_shortage,port_delay,strike_event,global_supply_disruption,rainfall_mm,transport_cost_index,exchange_rate_usd_ksh,inflation_rate
2019-10-10,0,0,0,0,0,71.14584644587285,112.4156976037413,134.9723315135786,7.0448031760794265
2019-10-11,0,0,0,0,0,60.457122328852186,102.8995659715899,134.95137870045974,7.104686249302982
2019-10-12,0,1,0,0,0,39.19169459369073,86.92465576646786,123.78526595285523,8.788193351907413
2019-10-13,0,0,0,0,0,68.67594031811582,97.02587924928518,151.12519290962803,4.9174104771378
2019-10-14,0,0,0,0,0,74.80830381395587,102.03599563880653,127.14811553256341,4.611082886849612
2019-10-15,0,0,0,0,0,4.63981063815271,113.9338759096277,139.57517777643326,6.07062615495172
2019-10-16,0,0,0,0,0,50.675389231931824,103.3742626665873,125.25065377778752,7.57618104397465
2019-10-17,0,0,0,0,0,18.326878205472525,91.42824093018622,123.47733496896686,10.841742299879574
2019-10-18,0,0,0,0,0,46.28920431464651,114.49256958921482,149.0186461325099,7.095965440893225
2019-10-19,0,0,0,0,0,38.817732679139326,105.711337686219,128.9162896338116,11.000305024985819
2019-10-20,0,0,0,0,0,64.75727052281721,123.18510588379992,129.65892799010456,8.030915395849672
2019-10-21,0,0,0,0,0,17.8083431112822,101.30916203428325,132.8361720550501,6.093074699261259
2019-10-22,0,0,0,0,0,37.355403924454436,84.4400692934542,156.01770471320802,9.294137297041843
2019-10-23,0,0,0,0,1,46.48171597771409,117.6546904532273,151.68761167921429,6.514274350855897
2019-10-24,0,0,0,0,0,66.72511463101512,91.34815054805122,142.83782608325774,7.502418896883787
2019-10-25,0,1,0,0,0,47.34800249617779,104.43136190501143,158.5362258274045,4.327257393446261
2019-10-26,0,0,0,0,1,52.61724313461829,102.78575034053446,120.55423280079091,3.9826724603555204
2019-10-27,0,1,0,0,0,5.197077918958215,100.68443994981796,136.5588399069139,8.107311061615032
2019-10-28,0,0,0,0,0,61.94186524559015,97.45270041734202,130.7582293098044,9.207457907903184
2019-10-29,0,0,0,0,0,99.58249110542678,75.21783802166775,112.30912267964143,10.891335005106551
2019-10-30,0,0,1,0,0,44.45261843371428,84.96844113054354,134.63096930663775,5.381255117312366
2019-10-31,0,0,0,0,0,69.50266724244933,116.83198483345714,125.0917352008595,9.927488249981689
2019-11-01,0,0,0,0,0,23.88136930622346,106.4320107666139,145.3350084098031,9.628893799953994
2019-11-02,1,0,0,0,0,47.694314298588345,128.63945575939695,126.04978135561632,6.017674281926493
2019-11-03,0,0,0,0,0,4.059781581254981,84.43442766948287,125.48108030777158,9.776173778912757
2019-11-04,0,0,0,0,0,73.64365414080387,99.54015841971344,145.33068825851305,8.888432752570395
2019-11-05,0,0,0,0,0,54.7952173149619,117.44790278442065,129.34546021577827,9.284366157079159
2019-11-06,0,0,0,0,0,13.421408425218118,91.51264734469483,141.62877693747157,11.3347207574864
2019-11-07,0,0,0,0,0,25.944134694857553,92.7194943383362,134.243594399233,9.201323695099997
2019-11-08,0,0,0,0,0,51.832585177949376,95.59990203041895,134.37771461303473,2.7262037412757163
2019-11-09,0,0,0,0,0,77.71595047892524,93.31978307505173,127.55952627119594,7.645120991995106
2019-11-10,0,0,0,1,0,94.38581610555553,107.97696097720933,135.02210045707008,3.866396997861032
2019-11-11,0,0,0,0,0,45.9762386286453,73.29684745276109,128.68508188010776,7.302900140554292
2019-11-12,0,0,0,0,0,9.060539783918585,124.6408886109695,121.9619655234363,7.187255722910611
2019-11-13,0,0,0,0,0,57.15395420971384,85.60505010166834,128.95745684683544,5.832610194476152
2019-11-14,0,0,0,0,0,103.54647197097054,68.24242468007326,142.87830788675058,4.944793713653231
2019-11-15,0,0,0,0,1,1.3175478403245577,99.84640903274163,135.36009225591366,5.939336198505529
2019-11-16,0,0,0,0,0,21.362130521332066,94.33898553919776,137.68440731326766,6.325678897143827
2019-11-17,0,0,1,0,0,68.32893032739929,97.33030376751081,130.0146737144211,6.7365903081307765
2019-11-18,0,0,0,0,0,54.60797405762499,104.68864863003347,110.62209843818505,7.210867812273724
2019-11-19,0,0,0,0,0,33.64940815205596,109.67261934331339,117.78571501580925,8.170501651084535
2019-11-20,0,0,0,0,0,56.60341619904357,125.29977030501846,127.10994446456132,6.374895381956092
2019-11-21,0,0,0,0,0,79.32635605562946,89.64788743676658,118.64937654482712,9.559296869343989
2019-11-22,0,0,0,0,0,47.04990973422503,111.6143658724654,124.75642437409228,6.923522984643815
2019-11-23,0,0,0,0,0,44.41976917123711,110.63404676603076,124.39445430285798,8.848981637146743
2019-11-24,0,0,0,0,0,67.6707250977715,60.38821546636893,124.69591259872433,6.3910383652193845
2019-11-25,0,0,0,0,0,41.88455354287411,87.5020839619619,144.3716985530411,12.48741833867372
2019-11-26,0,0,0,0,0,84.2757068263439,80.69529153578858,129.4702172507047,7.934528350067726
2019-11-27,0,0,0,0,0,110.80219035453055,106.71839287836886,139.34670158100533,10.270597202633208
2019-11-28,0,0,0,0,0,23.21174095611014,105.06738873897983,131.63944944558025,5.612116022374419
2019-11-29,0,0,0,1,0,12.499234016478532,105.36891549977324,144.15746607660114,6.105699443387735
2019-11-30,0,0,0,0,1,61.151577160701294,95.41611598728376,140.20979605147625,6.495724694701178
2019-12-01,0,0,0,0,0,11.434864309162933,96.92865161379768,124.08484130329433,11.945999853536172
2019-12-02,0,0,0,0,0,10.922675631393886,99.57128872583391,149.6162947329818,6.5745199638688
2019-12-03,0,0,0,1,0,11.476173109715255,93.98330093105606,125.45477592981584,5.3531318100865315
2019-12-04,0,0,0,0,0,38.532432572843746,111.65773408157234,132.0000066583166,9.601812907094374
2019-12-05,0,0,0,0,0,49.0102909151825,83.955045609813,133.77026833030328,7.117608691472536
2019-12-06,0,0,0,0,0,34.47911032573302,88.27279204961765,134.88364760214498,6.563761078698368
2019-12-07,0,1,0,0,0,91.70999550596514,101.81978848384837,137.96179894976234,5.779435377044283
2019-12-08,0,0,0,0,0,89.47661801138352,94.48106172782562,122.43215581252309,7.977657116404029
2019-12-09,0,0,0,0,0,107.8653189206527,83.36827630884234,137.12335266813366,9.1253112672194
2019-12-10,0,0,0,0,0,51.39585397801126,107.9788798205328,135.81145557008674,8.576170881536273
2019-12-11,0,0,0,0,0,85.51457175532329,91.41568941108547,130.00472034789084,6.041332445009236
2019-12-12,0,0,0,0,0,59.2655794636146,87.32918543848139,128.1025649604594,5.024594624688826
2019-12-13,0,0,0,0,0,56.25146937558863,97.38430438894149,121.91898354474291,-1.0382423135277499
2019-12-14,0,0,0,0,0,35.978417741136155,86.60125753722403,134.80351162124452,5.109062583647536
2019-12-15,0,0,0,0,0,17.894403722654317,99.48728006754266,123.39530480041704,6.255730917317303
2019-12-16,0,0,0,0,0,69.11874365041969,94.60451746040006,132.3788077019965,6.881920336818626
2019-12-17,0,0,0,0,0,84.62408709584071,92.31129844379859,128.9867097718191,6.458377454394464
2019-12-18,0,0,0,0,0,4.2314621510525114,92.40499656203161,116.65839244250775,12.601753895218781
2019-12-19,0,0,0,0,0,49.70904013452175,114.93422746037866,120.66561486127007,7.982730274465264
2019-12-20,0,0,0,0,0,79.74941505243709,105.53826116916517,134.04775857773535,4.524714547743943
2019-12-21,0,0,0,0,0,39.215036700637455,74.3620521072497,124.75681886030591,8.311134796843673
2019-12-22,0,0,0,1,0,85.79311019996804,113.24479308192684,124.41579831512468,7.782953441542308
2019-12-23,0,0,0,0,0,45.79150899927895,107.74835567199753,122.36052597755648,4.900178775962388
2019-12-24,0,0,0,0,0,34.245244079052185,106.86272352767554,122.69988477135514,7.577611106664714
2019-12-25,0,0,0,0,0,87.508607388237,113.31866329377627,146.42666517856347,8.060302526367206
2019-12-26,0,0,0,0,0,21.98738791579709,100.22545055366196,118.80060862995383,9.049008848895435
2019-12-27,0,1,0,0,0,28.252879045256204,109.30125522417934,144.72903245665177,3.4486554929965525
2019-12-28,0,0,0,0,0,23.133623458480812,93.03292090215481,126.69268779201721,8.296156022427013
2019-12-29,0,0,0,0,0,15.72214191538211,112.71370477313766,123.46245507422124,9.819809310537838
2019-12-30,0,0,0,0,0,54.59101752123164,103.27170332560834,133.83823563831268,10.775373158016087
2019-12-31,0,0,0,0,0,34.61196194664492,79.34557518346159,130.53040784270448,4.547864947107131
2020-01-01,0,0,0,0,0,64.65839289249372,115.54577451895815,128.02500049131336,6.7080954547329465
2020-01-02,0,0,0,0,0,2.0392100659457384,98.06643026844424,132.1988363049347,6.901868943065311
2020-01-03,0,0,0,0,0,16.323557284867512,95.97815936473228,130.37198196936268,8.35103747316457
2020-01-04,0,0,0,0,0,51.5473726857911,93.35998809035144,127.8440224866016,6.670741804943624
2020-01-05,0,0,0,0,0,94.0904179161115,94.45954571607636,139.3567437925074,5.569212857521652
2020-01-06,0,0,0,0,0,61.35506446752562,103.44452972610738,115.53023284488839,7.434352745169784
2020-01-07,0,0,0,0,0,32.31828215448671,85.18630007252047,120.85335176835586,6.32499586768507
2020-01-08,0,0,0,0,0,5.314059398591084,76.47080988276329,122.11784832698085,8.124379061370483
2020-01-09,0,0,0,0,0,30.564618547817187,84.03301691350568,119.42063337991091,5.380865226308253
2020-01-10,0,0,0,0,0,48.725476323715384,105.72576776260053,130.85926609332407,4.955380687904131
2020-01-11,0,1,0,0,0,20.730756821292687,97.57092780155108,135.0541955907449,9.630880436449923
2020-01-12,0,0,0,0,0,13.598897892562555,116.69789686865467,110.37469505479078,11.545055227608866
2020-01-13,0,0,0,0,1,27.873321060590833,99.02630900882468,125.25946926964194,10.644542453446487
2020-01-14,0,0,0,0,0,42.277741784451166,112.63769662354295,126.78336419450883,6.85614881410295
2020-01-15,0,0,0,0,0,48.36990560753886,89.60778087924862,127.14144043842569,9.110254343162358
2020-01-16,0,0,0,0,0,31.67396665378595,93.47286685896671,117.14912030133473,5.62743443557326
2020-01-17,0,0,0,0,0,65.17619546608752,100.14286236900412,126.8667912717237,8.016358578104656
2020-01-18,0,0,0,0,0,53.741207090913946,97.79534526929294,120.88877108129896,5.832394466160037
2020-01-19,0,0,1,0,0,38.89810146484461,96.39452452550941,126.65622893298679,9.513008235880223
2020-01-20,0,0,0,0,0,69.31326142813796,86.91828171237704,112.80372481334464,9.246929435847687
2020-01-21,0,0,1,0,0,66.858218495304,76.21656931201076,126.7244057663102,11.151908222194951
2020-01-22,0,0,1,0,0,6.386043477611821,109.4652485798274,122.80966404037507,6.541389824935002
2020-01-23,0,0,0,0,0,49.039172925240656,107.78890531536567,127.37518952253112,10.158067402184003
2020-01-24,0,1,0,0,0,76.70781594401602,90.79196165389423,133.00792710314474,8.012930123856176
2020-01-25,0,0,0,0,0,81.72467837906535,105.68325681704255,129.5526493958478,7.150776938468696
2020-01-26,1,0,0,0,0,61.127263719058604,97.50330985795094,137.9339520177556,7.673987680193121
2020-01-27,0,0,0,0,0,43.001343147608196,116.59257627688496,126.39233586803658,10.396026323006975
2020-01-28,0,0,0,0,0,62.63959382697308,80.31610610011947,136.18884817865094,6.736126570212492
2020-01-29,0,0,0,0,0,74.23320293875351,98.09910487655868,141.24987106380163,6.837876276230853
2020-01-30,0,0,0,0,0,53.474958470286936,96.90179898326583,132.73759705463954,2.8685958043397592
2020-01-31,0,0,0,0,0,56.85812436735262,102.41673938284266,129.79202169467789,6.7059038706039065
2020-02-01,0,0,0,0,0,42.50590536994043,123.057067163227,134.14362084178788,7.528723855916366
2020-02-02,0,0,0,0,0,9.896443967489603,98.14424244792271,133.09083617454456,5.4755044444789
2020-02-03,0,0,0,0,0,44.76907639243534,111.14698269787301,140.01243008093257,4.984289602637112
2020-02-04,0,0,0,0,0,29.68658162358398,97.78275602386344,137.93799459509864,3.2975228476965435
2020-02-05,0,0,0,0,1,29.782358670108763,116.0636941506188,138.05827210424775,5.830698809393564
2020-02-06,0,0,0,0,0,93.0150346748047,111.29272496800407,130.4402595756181,9.842358193594231
2020-02-07,0,0,0,0,0,78.546721331915,95.00027508237994,133.41226632692485,4.036295393781963
2020-02-08,0,0,0,0,0,0.8049727250521812,93.92048408794986,133.22526263255966,8.578034503624327
2020-02-09,0,0,0,0,0,17.453636711709805,107.30440959144518,117.92620597892295,8.758693094054188
2020-02-10,0,0,0,0,0,39.09313866342295,90.16890940593089,140.68916018425313,11.905723242284804
2020-02-11,0,0,0,0,0,30.78103309592113,102.85948893446816,113.30709470055531,9.076710369805145
2020-02-12,0,0,0,0,0,59.522548205113736,94.66305133105183,137.12186657627038,8.909159162212356
2020-02-13,0,0,0,1,0,12.692447665783952,105.52153972235219,132.66996096857707,7.735394506449757
2020-02-14,0,0,1,0,0,78.75595883895845,97.5847363650637,127.15711772230794,7.001714668491929
2020-02-15,0,0,0,0,0,48.67983365174522,89.611282339143,133.9119015882625,8.704399026191037
2020-02-16,0,0,0,0,0,39.78463865866469,116.57960361105418,134.18569326229448,9.497402545416078
2020-02-17,0,0,0,0,0,49.57041671852681,103.59334355865073,116.92200093246923,7.340992614904571
2020-02-18,0,0,0,0,0,37.47475779454905,99.1962193702171,144.16126282081507,9.583771803729153
2020-02-19,0,0,0,0,0,10.919277121783104,106.29983117831208,130.72138053851666,12.766422592675376
2020-02-20,0,0,0,0,0,50.35777942314429,74.93219000655051,153.1473230454092,7.141717809640632
2020-02-21,0,0,0,0,0,40.37760834096325,131.35277237149091,137.89771028636707,7.198003255178642
2020-02-22,0,0,1,0,0,21.36628962041741,100.37031645828488,130.49397346915384,6.815766324152701
2020-02-23,0,1,0,0,0,82.92289494249744,70.55240635178012,123.09960714007383,7.267485882573984
2020-02-24,0,0,0,0,1,70.08314040179681,117.95641789388435,128.8916046280727,9.446210587952699
2020-02-25,0,0,0,0,0,123.16570119737754,88.72917245975688,131.49830728582666,7.174109273615178
2020-02-26,0,0,0,0,0,75.0448550357736,115.65570029914196,144.6543015432772,7.378356164622707
2020-02-27,0,0,0,0,0,30.6969479890917,101.82351231568974,142.2665983431053,6.5007006686784194
2020-02-28,0,0,0,0,0,22.826318641946383,76.44377762741522,134.51488482474946,7.978115001083111
2020-02-29,0,0,0,0,0,35.17083196140935,103.91892562907776,147.69191169236663,5.993607223165261
2020-03-01,0,0,0,0,0,30.001141529640645,102.81564172191887,109.83818870399448,4.547705270960302
2020-03-02,0,0,0,0,0,53.26350091561898,117.2765720408031,134.62787386528308,7.895343981673988
2020-03-03,0,0,0,0,0,3.8360786852300066,107.83245805582627,142.55651918520434,10.958768942828602
2020-03-04,0,0,0,0,0,69.41859692138094,81.40882529417362,135.4743777141555,6.420111867266642
2020-03-05,0,0,0,0,0,52.73589108114283,115.0340390892777,116.67192021176501,4.917589725745424
2020-03-06,0,0,0,0,0,65.97392923366087,93.78903350799516,143.89443133517793,10.831284041318785
2020-03-07,0,0,0,0,0,15.675605689174311,125.80397963282402,137.61348563373434,7.0911213954397025
2020-03-08,0,0,0,0,0,57.400663110081695,94.67830168974464,133.4301196021346,8.889116564986374
2020-03-09,0,0,0,0,0,88.97529742608909,96.83062963310117,130.88357991156073,5.542068356022501
2020-03-10,0,0,0,0,0,24.184782466993525,87.6711950113937,149.93702068148755,7.019541134706483
2020-03-11,0,0,0,0,0,23.36432877568381,92.52102946488739,134.4451754373295,9.801108773001605
2020-03-12,0,0,0,0,0,71.35872400151796,88.55588975001828,127.58080341262836,7.261544937888394
2020-03-13,0,0,0,0,0,20.928468453872508,117.64673238049409,121.8862149910444,7.286404384992764
2020-03-14,0,0,0,0,0,43.00148050528192,80.02737550668321,137.57529139208614,4.022812044075193
2020-03-15,0,0,0,0,0,94.27198036977035,112.06869453606463,139.86233395275602,8.574066943899695
2020-03-16,0,0,0,0,0,23.789933242321222,112.42990182276597,130.5651555448369,5.428235753850064
2020-03-17,1,0,0,1,0,96.33326296622796,120.66321284419863,124.42221520153923,9.23940080114725
2020-03-18,0,0,0,0,0,39.926547741376076,100.65642292659902,143.3005659821205,7.404762454178618
2020-03-19,0,0,0,0,0,16.36396019483449,84.59959362888576,121.12584582303168,7.5824382435244315
2020-03-20,0,0,0,0,0,68.11112465367883,97.42362928960057,149.6944538133198,8.54508363810264
2020-03-21,0,0,0,0,0,53.23244403878202,108.92047794971218,122.65466181651969,7.750538898086596
2020-03-22,1,0,0,0,0,50.39540782660068,101.27094907750207,117.21701986151332,10.436906831138858
2020-03-23,0,0,0,0,0,26.93845218444904,105.50091628278719,118.49633302636634,10.120077197716709
2020-03-24,0,0,0,0,0,53.01358851356344,120.47929203837049,118.90279171706766,4.565512212745731
2020-03-25,0,1,0,0,0,12.028916622650506,108.73005031642924,127.63403895963152,6.658575997486957
2020-03-26,0,0,0,0,0,56.56294210354312,102.97662292796284,125.31827484399156,8.673069761160823
2020-03-27,0,0,0,0,0,88.9174760055816,72.3345750666897,140.24639824830714,5.114794075972993
2020-03-28,0,0,0,0,0,2.962860925771203,88.24224123017925,138.8207481528948,3.8638784810955022
2020-03-29,0,0,0,0,0,37.79674351118332,93.92987322708717,127.76488940984311,5.479590842489234
2020-03-30,0,0,0,0,0,23.760805575558372,70.34330230818317,161.0338440576487,6.769669187626738
2020-03-31,0,0,0,0,0,4.66837898261403,83.36097120299249,127.63238933215007,-1.1292062874687794
2020-04-01,0,0,1,0,0,11.586232610477055,95.97321158204853,128.96483644937135,4.772220694070905
2020-04-02,0,0,0,0,0,14.574922490235934,98.41422962948354,117.22582051867616,3.4429294616108943
2020-04-03,0,0,0,1,0,42.728701538407776,107.58715398465489,129.1945967537503,9.293344536256967
2020-04-04,0,0,0,0,0,84.47411145405603,96.9206110892291,132.97400691391098,8.86295765330597
2020-04-05,0,0,0,0,0,4.318564706284832,103.72060964343707,118.15779106106189,7.557127378720763
2020-04-06,0,1,0,0,0,58.83178277408621,93.73315826381402,125.01308575190305,7.200023748242762
2020-04-07,0,0,0,0,0,56.58924759851044,100.63019844330212,133.27010729975612,8.08961368253888
2020-04-08,0,0,0,0,0,100.15888880219825,106.76459216127562,124.7516452089923,5.003329621007656
2020-04-09,0,0,0,0,0,67.13094393191442,122.08945375994587,122.65840827629054,9.505777990827315
2020-04-10,0,0,0,0,0,68.85798479091137,92.28035787848181,137.82133014203944,7.186042576442864
2020-04-11,0,0,0,0,0,70.979011991537,102.16272987263393,117.17886188866936,8.83519854051926
2020-04-12,0,0,0,0,0,22.273039540424186,113.03691305827292,119.12077621406344,8.75283073292928
2020-04-13,0,0,0,0,0,32.81532429258678,78.40609588254674,131.7737934058428,8.06822893659454
2020-04-14,0,0,0,0,0,83.50604486812215,129.96739187540697,138.46159262740284,7.6258359778023435
2020-04-15,0,0,0,0,0,11.523995679824438,117.68546128887921,133.0552396622662,7.4768796887766795
2020-04-16,0,0,0,0,0,29.530667833786087,74.32767271952589,127.7611274464379,6.874046160371016
2020-04-17,0,0,0,0,0,10.075722144140016,105.5707276240516,126.94611380795908,7.96591346756816
2020-04-18,0,0,0,0,0,57.02732126117813,91.53319849203827,140.10441882826535,7.412418416615677
2020-04-19,0,0,0,0,0,37.35174244066641,94.03977952122833,138.59001432970683,6.025958273930987
2020-04-20,1,0,0,0,0,68.77911424966153,105.25752245233157,130.49849251842906,8.219429457307019
2020-04-21,0,0,0,0,0,46.73014517865855,115.75599303811659,127.22381300863482,7.561000045839665
2020-04-22,0,0,0,0,0,3.617230390889823,93.01190586740071,130.35272192645303,9.41957637568762
2020-04-23,0,0,0,0,0,5.003970822124494,93.21327691324589,122.72802551406926,3.37916643328451
2020-04-24,0,1,0,0,0,49.818544440827445,105.58250143549162,128.498243486051,7.072441140930533
2020-04-25,0,0,0,0,0,26.865950982991166,108.5793448295875,125.10463328009435,5.550194147480055
2020-04-26,0,0,0,0,0,34.02098441667956,84.8930294229388,128.9915518162154,5.964754511158328
2020-04-27,0,0,0,0,0,78.15246265367342,125.85509352537932,125.46315730339099,8.119496055179805
2020-04-28,0,0,0,0,0,72.77098030601655,90.35028509260268,135.23951873938,4.127879010327334
2020-04-29,0,0,0,0,0,103.93201521732074,114.4701135952963,138.18405399849436,7.266271292499811
2020-04-30,0,0,0,0,0,40.50993365779806,106.77556974836016,126.20284179785311,7.060879124789559
2020-05-01,0,0,0,0,0,30.76560096641402,109.09485883012431,121.88120331133268,4.900100844138747
2020-05-02,0,0,0,0,0,62.545668932867294,90.64072875638098,137.11621734184172,7.316145794182485
2020-05-03,0,0,0,0,0,33.17616592280075,74.14224671784942,131.84758812788442,5.476893649147578
2020-05-04,0,1,0,0,0,34.15816660922788,99.67897753136202,126.33263921482978,11.394967442109163
2020-05-05,0,0,0,0,0,43.93695218204491,99.74079795908055,143.75551913363208,9.403933269036587
2020-05-06,0,0,0,0,0,99.58246867450637,85.62967138472068,124.34965739533507,7.1345199190497945
2020-05-07,0,0,0,0,0,71.1189741538588,113.76914787343166,110.07063684319823,6.136502949218256
2020-05-08,0,0,0,0,0,74.2646120683355,99.22705842720339,122.92040629368002,8.008100675470525
2020-05-09,0,0,0,0,0,98.23563010424739,87.86391007086321,146.18378476891314,8.53495183562837
2020-05-10,0,0,0,0,0,77.07598880225974,108.77607016576121,126.82296268933193,7.509065179575277
2020-05-11,0,0,0,0,0,16.057831695948877,109.17430001669065,124.84560708564042,4.9697049272511284
2020-05-12,0,0,0,0,0,76.62147092423402,89.2547809129615,130.26603121253564,6.580824467594168
2020-05-13,1,0,0,0,0,80.42764571345772,118.50087898614072,140.11063087892902,7.156026148911179
2020-05-14,1,0,0,0,0,69.55594558079287,133.6486594484553,129.17100009282842,7.580550034918405
2020-05-15,0,1,0,0,0,44.13674378621347,83.64954256789531,135.91347581908641,7.626726302283537
2020-05-16,0,0,0,0,0,66.38995118005253,97.24459050435111,128.1073376906319,8.461664470389849
2020-05-17,0,0,0,0,1,49.39280836107061,105.05514701348486,135.99211171146365,9.68344057744023
2020-05-18,0,0,0,0,0,20.657348712546508,134.2039034544839,131.8026279390151,9.025127413392054
2020-05-19,0,0,0,0,0,28.110990639945268,88.99334075788931,126.02008225110778,8.180639691414365
2020-05-20,0,0,0,0,0,71.11168456697845,85.90623267107877,132.58091976601335,4.484592017774281
2020-05-21,0,0,0,0,0,22.825394617314725,85.80371279072872,124.57490092285266,9.37268647136542
2020-05-22,0,0,0,0,0,25.653393695712076,118.32135390087927,116.21811648166894,8.637612704213954
2020-05-23,0,0,1,0,0,72.60153379954077,89.38253082649098,129.80112206147862,6.48841744307198
2020-05-24,0,0,0,0,0,54.013671885953165,87.24798695923573,117.1062564211015,7.059478061912311
2020-05-25,0,0,0,0,0,67.31579951563184,103.46450993042731,135.9742953552889,7.1311619427403565
2020-05-26,0,0,0,0,0,13.129461903404426,104.62331967375971,129.6250922827518,6.124355351139351
2020-05-27,0,0,0,0,0,66.48288522307291,116.06530708169254,144.23291948423832,3.503930925727989
2020-05-28,0,0,0,0,0,30.19915553267771,101.3788905551084,126.69762888975754,4.766914713304924
2020-05-29,0,0,0,0,0,19.493480433564653,103.73398158940401,129.79972803156477,5.1869854290043795
2020-05-30,0,0,0,0,0,34.839653233991086,98.4209407663105,115.30373948853486,3.0643397538148403
2020-05-31,0,0,0,0,0,90.86194870782433,80.4353961471038,118.95906688829454,4.773467462415182
2020-06-01,0,0,0,0,0,39.066375951531754,97.00592991454481,113.21277237651474,9.282398829816804
2020-06-02,1,0,0,0,0,116.04172136863805,100.94250359379011,140.77493811146164,7.971836678918232
2020-06-03,0,1,0,0,0,11.86534314244441,93.34264780463002,125.4044568500588,5.0580302695686195
2020-06-04,0,0,0,0,0,3.6116624305576295,76.53319020064048,143.27079751393404,5.623552884344058
2020-06-05,0,0,1,0,0,89.72555711436674,82.9751429835832,103.19388865926165,9.458367251881597
2020-06-06,0,0,0,0,0,97.268136774672,99.40928053157278,145.48074398544108,9.408934416507297
2020-06-07,0,0,0,0,0,24.0962828843482,113.9912964385789,129.3197710929512,7.139775991738817
2020-06-08,0,0,0,0,0,52.066808501685635,125.23426144184825,133.3984738896533,9.349595386763262
2020-06-09,0,0,1,0,0,71.3656975550983,97.24254129519817,119.37057269816832,5.468191978107903
2020-06-10,0,0,0,0,0,43.11872937905735,89.24688593931289,135.27289918837326,7.454719840241656
2020-06-11,0,0,0,0,0,54.49601274163333,94.41235752199293,126.2608585394479,4.051298287950612
2020-06-12,0,0,0,0,0,50.32799039729569,84.30377145709433,118.06045777954768,6.271359674302076
2020-06-13,0,0,0,0,0,5.556590610416265,111.81618311967148,117.92333647098066,7.056153068989098
2020-06-14,0,0,0,0,0,39.66016142113945,132.06417444068836,117.746495634177,3.6298822051648956
2020-06-15,1,0,0,0,0,50.370952854095975,89.61197673467495,133.8023959579683,8.18623224080065
2020-06-16,1,0,0,0,0,53.09365502324168,82.11937683757102,123.64368384138402,8.520403265251062
2020-06-17,0,0,0,0,0,1.9151832585727178,115.09724994985427,113.59906244290163,9.022238142888707
2020-06-18,0,0,0,0,0,72.61081698662032,104.7707732226844,133.6929951403771,11.668493794625878
2020-06-19,0,0,0,0,0,53.884809586882845,105.02393538843232,108.27270476797335,7.8334286985178325
2020-06-20,0,0,0,0,0,18.33841335974799,123.82260892256431,143.29072096994096,6.871834246862314
2020-06-21,0,0,0,0,0,103.97192702070959,79.5027051904695,149.86410576273252,3.7958339810011115
2020-06-22,0,0,0,0,0,39.60246255143542,79.08375152111641,116.87576324473261,7.783904863201696
2020-06-23,0,0,0,0,0,41.55057853235208,97.57428525729092,140.52450631614045,8.118865690816152
2020-06-24,0,0,0,0,0,69.2512773557398,100.95105266290739,133.49098002405503,4.287975456801149
2020-06-25,0,0,0,0,0,106.52003412709573,94.67577599889013,124.9996132345072,6.5198253600656
2020-06-26,0,0,0,0,0,70.43118788133566,136.9112939306257,125.46627579370163,7.022265185434689
2020-06-27,0,0,0,0,0,74.7832951008161,95.3463691272111,136.54478312910106,8.05905088865612
2020-06-28,0,0,0,0,0,19.951344035288063,91.73912076591678,129.60049202396542,8.712482824593101
2020-06-29,0,0,0,0,0,52.608791061115085,101.86515377321695,104.05790842693155,5.926885432377611
2020-06-30,0,0,0,0,0,34.032148214852725,114.56330368020029,150.73014403003523,7.402721657368971
2020-07-01,0,0,0,0,0,71.12389544147828,89.11858385224907,134.33174185984805,8.147470964459732
2020-07-02,0,0,0,0,0,73.90897386529775,97.79520024752529,129.47989219182955,6.636441534439785
2020-07-03,0,0,0,0,0,98.99688549559824,114.98926960351763,122.81576760315156,6.157075405275605
2020-07-04,0,0,0,0,0,14.750257506673933,115.82209649641935,128.1103949633357,8.425158893220123
2020-07-05,0,0,0,0,0,31.0826551305104,103.26442150184276,142.6918725885119,6.644568267459709
2020-07-06,0,0,0,0,0,89.00746832756126,136.2758683038175,132.61618434546202,4.6058286368994015
2020-07-07,0,0,1,0,0,7.95410459202445,129.7097657004343,133.75374624448006,9.746084658769604
2020-07-08,0,0,0,0,0,74.16953098681014,78.90825728410391,117.50829380353109,4.827416686004144
2020-07-09,0,0,0,0,0,84.02001502444249,74.62058170468637,126.50369723773278,6.8109869154618385
2020-07-10,0,0,0,0,0,49.14980463900619,111.93571671798037,130.5105150674335,7.6435271189278025
2020-07-11,0,0,0,0,0,7.356059385304235,120.4804846696174,136.96566343457542,7.910416496203294
2020-07-12,0,0,0,0,0,46.35440965399286,96.6286152271239,125.84183790121345,7.339233613435283
2020-07-13,0,0,0,0,0,93.7604401237617,92.46706312414257,139.27868765475213,1.1157483786387665
2020-07-14,0,0,0,0,0,96.17052125766247,87.6956410914146,118.55646791654559,5.5949726203533245
2020-07-15,0,0,0,0,0,56.23641130333072,82.47982114234442,130.69536323086962,7.59258069696687
2020-07-16,0,0,0,0,0,20.682869338557175,117.04514193867774,129.02385121101545,6.781813583447493
2020-07-17,0,0,0,0,0,102.15191582148233,94.28057558793137,114.84473538614411,8.023332600331804
2020-07-18,0,0,0,0,0,74.62768637329128,104.52701135516469,129.52291843324105,9.042989972814878
